name,opened_at,area,facilities,plants,notes,district,address,department,phone,image,lon,lat,avg_elevation,min_elevation,max_elevation,elevation_diff,avg_slope,area_score,elevation_score,slope_score,difficulty_score,difficulty
낙산근린공원,2002.6.12,201779.0,기반시설 : 관리도로 2920m 산책로 1010m 주차장 640㎡ 교양시설 : 역사탐방로 935m 비우당 27㎡ 홍덕이밭 50㎡ 건축시설 : 5동(전시및관리실 매점및화장실 비우당 육각정자 노인정) 운동시설 : 배드민턴장 12면 농구장 1면 편익시설 : 파고라 5종 의자 117개 음수대(6) 화장실2 광 장 : 5개소(중앙광장 놀이광장 전망광장 3개소) 기타시설 : 안내판 등 29개 ,수목식재 : 소나무 등 47종 107603주 지피식물 : 구절초 등 11종 43075본 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,종로구,서울특별시 종로구 낙산길 41 (우) 03085,중부공원여가센터,02-743-7985~6,http://parks.seoul.go.kr/file/info/view.do?fIdx=1908,127.007587,37.580477,89.30724504258897,55.63004684448242,118.0654525756836,62.43540573120117,0.6243540573120118,2.609098197665499e-06,0.5232043957773522,0.5232043957773522,0.36624385977360585,medium
매헌시민의숲,1986.11.30,258991.0,"조경시설 : 잔디광장, 파고라, 정자 운동시설 : 배구장(족구장 겸용), 농구장, 테니스장 등 편익시설 : 음수대, 화장실 5개소 등 기      타 : 야외 예식장, 윤봉길의사 기념관, 윤봉길 의사 동상,  백마부대 충혼탑,대한항공 858편 위령탑, 삼풍백화점 희생자 위령탑, 우면산 산사태 희상자 추모비 등",수 목 : 소나무 느티나무 당단풍 칠엽수 잣나무 등 43종 94800주,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,서초구,서울특별시 서초구 매헌로 99 (양재동),동부공원여가센터 조경지원과 (문화예술공원 서초구청 별도 관리),02-575-3895/ 02-578-7089,http://parks.seoul.go.kr/file/info/view.do?fIdx=1909,127.035042,37.471225,19.848683675130207,16.96373176574707,26.84043884277344,9.87670707702637,0.0987670707702637,3.3489021649396425e-06,0.0765482290933754,0.07654822909337541,0.05358476503601227,easy
관악산공원,1968.1.15,14278901.5,낙성대 연주대 삼막사 관음사 관악산호수,특산식물 : 소사나무 호랑버들 매화말발도리 산앵도 산개나리 병꽃나무 회양목 긴잎회양목 산구절초 할미밀빵 토현삼 등 11종 희귀식물 : 산구절초 박주가리 용담 노루발풀 천연기념물 : 노거수 굴참나무 은행 느티 회나무 ,공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.     코스설명   구 분   거 리   소요시간   경 로    제1등산로   4.5km   140분   관음사▶돼지바위▶연주대    제2등산로   3.8km   120분   제1광장▶아카시아동산▶제4야영장▶연주샘  ▶깔딱고개▶연주대    제3등산로   0.9km   15분   제4야영장▶삼거리▶무너미고개    제4등산로   1.9km   65분   제2광장▶철쭉동산▶삼막정▶삼거리▶깔딱고개    제5등산로   0.8km   25분   철쭉동산▶제2깔딱고개▶제4야영장    제6등산로   2.8km   70분   경로구역▶돌산▶용암천▶국기봉▶제1야영장    제7등산로   1.5km   55분   활터▶제3야영장▶제2야영장▶제1야영장    제8등산로   1.4km   50분   삼성산▶성지▶삼호약수▶송암약수▶제1야영장    제9등산로   1.2km   40분   삼거리약수터▶거북바위▶삼막사정상    ,관악구,서울특별시 관악구 관악로 1(관악산공원),관악구청 공원녹지정책과,02-879-6521,http://parks.seoul.go.kr/file/info/view.do?fIdx=1910,126.96413,37.445208,560.934095594618,531.3629150390625,602.837890625,71.4749755859375,0.714749755859375,0.0001846392854539074,0.600024783708853,0.600024783708853,0.4200727403818333,medium
효창근린공원,1940.3.12,171277.0,관리시설 : 관리사무소 공원등 안내판 편의시설 : 매점 공중전화 화장실 음수대 야외탁자 의자 시계탑 조경시설 : 자연학습장 연못 데크로드 운동시설 : 농구장 배드민턴장 게이트볼장 체력단련시설 유희시설 : 어린이놀이터 휴양시설 : 정자 파고라 교양(사적)시설 : 의열사 백범김구선생 묘역 삼의사묘역 임정요인묘역 백범기념관 이봉창의사 동상 반공투사 위령탑 원효대사상,수목 : 소나무 백철쭉 등 70여종 115139주 교목 : 소나무 등 30여종 34192주 관목 : 백철쭉 등 40여종 80947주 초화류 : 맥문동 등 30여종 570463본,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,용산구,서울특별시 용산구 효창원로 177-18,용산구청 공원녹지과,02-2199-7607,http://parks.seoul.go.kr/file/info/view.do?fIdx=1912,126.95993,37.545234,47.98158921135797,29.57613945007324,62.18137359619141,32.60523414611818,0.3260523414611818,2.2146791840006044e-06,0.26970059083373166,0.26970059083373166,0.18879107798736736,easy
감로천생태공원(관악산),2002.7.15,15000.0,생태연못 3개소 감로천별빛다리 목재데크길 야외운동기구 등,수 목 : 물철쭉 진달래 생강나무 단풍나무 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,금천구,서울특별시 금천구 독산동 373 일대,금천구 공원녹지과,02-2627-1655,http://parks.seoul.go.kr/file/info/view.do?fIdx=1913,126.9079509,37.469625,60.14982138739692,39.79666900634766,75.29043579101562,35.49376678466796,0.3549376678466796,1.9387332869574977e-07,0.2942480196840028,0.2942480196840029,0.2059736719408006,easy
개운산근린공원,1995.5.3,297926.0,공원이용지원센터 화장실 산책로(산마루길 목재데크산책로 오솔길 등) 자연학습장 지압보도 축구장 배드민턴장 족구장 정자 등,수 목 : 잣나무 참나무류 팥배나무 산벚나무,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,성북구,서울특별시 성북구 북악산로 949-73(돈암동 6-1),성북구청 공원녹지과,02-2241-3667,http://parks.seoul.go.kr/file/info/view.do?fIdx=1914,127.0252858,37.5965837,120.9280497233073,99.19744110107422,132.2501831054688,33.05274200439459,0.3305274200439458,3.852367652351702e-06,0.27350361772855414,0.2735036177285541,0.19145368812028357,easy
개웅산근린공원,1971.8.6,411972.0,배드민턴장 철봉 허리돌리기 역기 등 운동기구,,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다 ,구로구,서울특별시 구로구 오류동 산13-1,구로구청 공원녹지과,02-860-3165,http://parks.seoul.go.kr/file/info/view.do?fIdx=1915,126.8485734,37.4888943,82.47255410088434,45.25786972045898,117.6028518676758,72.34498214721683,0.7234498214721683,5.327087698002038e-06,0.6074183038225796,0.6074183038225797,0.4251944108021151,medium
경희궁,2002,98470.0,자정전 흥화문 (서울특별시 유형문화재 제19호) 숭정전,,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,종로구,서울특별시 종로구 새문안로 55(신문로2가 2-1),종로구청 도시녹지과,02-2148-2842,http://parks.seoul.go.kr/file/info/view.do?fIdx=1918,126.9685341,37.570773,47.39017528957791,39.76689147949219,59.06483840942383,19.29794692993164,0.1929794692993164,1.2732174723784173e-06,0.15661213831984044,0.15661213831984044,0.10962887878913002,easy
국립서울현충원,1955.7.15,1433079.0,"현충탑, 현충관, 호국전시관, 충열대, 충성분수대, 무명용사 봉안실, 제1?2충혼당","소나무, 잣나무, 단풍나무, 배롱나무, 이팝나무, 산딸나무, 수양벚나무, 은행나무, 무궁화, 산수유","현충원 방문 시 유의사항1. 국립묘지 존엄을 훼손하는 행위 금지2. 고성방가, 음주가무, 유흥, 애완동물 동행, 쓰레기 투기, 세차, 흡연 금지3. 수렵, 과실 및 산채 채취, 수목류 훼손 금지4. 운전연습 또는 20km/h 이상 주행 및 일방통행지역 역주행 금지",동작구,"서울특별시 동작구 현충로 210(동작동, 국립서울현충원)",국립서울현충원,02-1522-1555,http://parks.seoul.go.kr/file/info/view.do?fIdx=1919,126.9736849,37.4998621,15.31886821322971,11.5295934677124,20.26206588745117,8.732472419738768,0.0873247241973876,1.853094370043857e-05,0.06682425420629096,0.06682425420629091,0.04678253722751379,easy
계남근린공원,1971.8.6,603715.2,"장군정(정상) 1동 다목적구장(실내 배드민턴장) 생태연결통로(계남1, 2공원 연결) 야외무대 약수터 3개소 각종 운동시설(게이트볼장 족구장 등) 화장실 2개동 ",소나무 참나무 잣나무,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,양천구,서울특별시 양천구 신정동 산44-2일대,양천구청 공원녹지과,02-2620-3576,http://parks.seoul.go.kr/file/info/view.do?fIdx=1920,126.8479643,37.5138358,71.16315587361653,58.54172897338867,84.44662475585938,25.904895782470703,0.259048957824707,7.806504254980287e-06,0.21275954157594812,0.2127595415759481,0.14893402105444015,easy
고척근린공원,1988.12,108120.0,도서관 어린이놀이터 배드민턴장 테니스장 운동장 조깅트랙 구민체육센터 운동기구 농구장,소나무 섬잣나무 계수나무 36종 16462주,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,구로구,서울특별시 구로구 고척로45길 39(고척공원),구로구청 공원녹지과,02-860-2396,http://parks.seoul.go.kr/file/info/view.do?fIdx=1921,126.8521495,37.5042944,27.091742409600155,21.89678764343262,30.57149124145508,8.674703598022461,0.0867470359802246,1.3980008794293067e-06,0.06633332119001838,0.06633332119001839,0.046433744233276696,easy
파리근린공원,1987.6.30  ,29619.3,분수(벽천 무지개 분수 곡사분수 바닥분수) 자수화단 야외무대 모형 에펠탑 각종 운동시설(건강라운지) 관리사무소(화장실) 1개동 등 ,,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,양천구,서울특별시 양천구 목동동로 363 ,양천구청 공원녹지과,02-2620-3576,http://parks.seoul.go.kr/file/info/view.do?fIdx=1922,126.8763932,37.5349739,7.786269240909153,6.766369819641113,8.606450080871582,1.8400802612304688,0.0184008026123046,3.8291437146249254e-07,0.008251086688234733,0.008251086688234668,0.005775875556075732,easy
허준공원,1993.10.31 ,29843.8,연못(5100㎡) 정자 어린이 놀이 시설 허준 동상 음악분수 ,스트로브 잣나무 소나무 은행나무 느티나무 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,강서구,서울특별시 강서구 허준로5길 42,강서구청 공원녹지과,02-2600-4186,http://parks.seoul.go.kr/file/info/view.do?fIdx=1923,126.8526745,37.5679874,9.76704602771335,4.659225463867188,13.51040935516357,8.851183891296383,0.0885118389129638,3.858173636783397e-07,0.06783309217574336,0.06783309217574335,0.047483280268229455,easy
궁동근린공원,1940.3.12,126026.0,조경시설 : 파고라 3동 편의시설 : 실내체육관 1동 정자 2동 평의자 30조 관리시설 : 종합안내판 1조 초화류안내판 2개 기반시설 : 도로 산책로 등 ,수목 : 왕벚나무 소나무 히말라야시더 배롱나무 대나무 스트로브잣나무 느티나무 대왕참나무 등 초화 : 맥문동 수호초 사사 세덤류 바위솔류,,서대문구,서울특별시 서대문구 성산로7길 19-24(궁동공원) ,서대문구청 푸른도시과,02-330-1965,http://parks.seoul.go.kr/file/info/view.do?fIdx=1924,126.9229851,37.5690506,74.40577824910481,38.95018768310547,104.59912109375,65.64893341064453,0.6564893341064453,1.6295419868545115e-06,0.550513708823272,0.550513708823272,0.3853600850388864,medium
궁산근린공원,1996.12.19 ,135002.7,소악루 양천고성지 양천향교 자연학습탐방로 사진촬영전망대 ,아까시나무 리기다소나무 현사시나무 잣나무 때죽나무 층층나무 등   ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,강서구,서울특별시 강서구 가양동 산4-7,강서구청 공원녹지과,02-2600-4185,http://parks.seoul.go.kr/file/info/view.do?fIdx=1925,126.838952,37.5735645,29.7396887673272,12.78449153900146,62.40167236328125,49.61718082427979,0.4961718082427979,1.745619003442462e-06,0.41427210964351713,0.41427210964351713,0.289991000436163,medium
까치산근린공원,1971.8.6 ,384026.0,임당 정공 신도비 ,리기다소나무 느티나무 아까시나무 때죽나무 상수리나무 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,동작구,서울특별시 동작구 사당동 산32,동작구청 공원녹지과,02-820-1385,http://parks.seoul.go.kr/file/info/view.do?fIdx=1926,126.9640735,37.4845836,77.7445068359375,48.67225646972656,95.66728973388672,46.99503326416016,0.4699503326416016,4.9657201235518665e-06,0.3919884837609774,0.39198848376097734,0.2743934283487212,medium
꿩고개근린공원,1977.7.14 ,180000.0,게이트볼장 정자 지압로 약수터음수전 ,아까시나무 리기다소나무 상수리나무 등 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,강서구,서울특별시 강서구 방화동 산110,강서구청 공원녹지과,02-2600-4186,http://parks.seoul.go.kr/file/info/view.do?fIdx=1927,126.8157075,37.5801585,39.86341794331869,21.00644493103027,73.01006317138672,52.003618240356445,0.5200361824035644,2.3274756254208023e-06,0.4345526153559877,0.4345526153559877,0.30418752899187906,medium
노량진공원,1993.4.17 ,415610.0,조깅트랙 다목적운동장 공군충혼탑 장애인운동시설 테니스장 산책로 ,소나무 느티나무 은행나무 상수리나무 아까시나무 계수나무 모과나무 회화나무 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,동작구,서울특별시 동작구 대방동 519(여의대방로44길 39),동작구청 공원녹지과,02-820-1383,http://parks.seoul.go.kr/file/info/view.do?fIdx=1928,126.927319,37.507396,46.845787896050346,36.56012725830078,55.32414627075195,18.76401901245117,0.1876401901245117,5.374130395914072e-06,0.15207469346268085,0.15207469346268085,0.10645389766299537,easy
답십리근린공원,1998,160720.0,휴게소 5개소 그늘시렁 6동 종합체육시설 배드민턴장 문화회관,잣나무 소나무 아까시나무,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,동대문구,서울특별시 동대문구 답십리로 209(답십리공원) ,동대문구청 정원도시과,02-2127-4772,http://parks.seoul.go.kr/file/info/view.do?fIdx=1929,127.0626512,37.507396,21.34516821967231,15.88875770568848,28.10045051574707,12.21169281005859,0.1221169281005859,2.0781674297792324e-06,0.09639148631784066,0.09639148631784068,0.0674746638727174,easy
대모산도시자연공원,1989.11.23 ,2277252.0,화장실 1동 약수터 1개소 편익시설 44개 다목적 운동장 1개소 ,소나무 느티나무 은행나무 상수리나무 회화나무주 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. 주 등산로와 정류장(지하철버스) 연계현황 주 등산코스와 대중교통은 비교적 잘 연계되어 있으며 대중교통 하차 후 등산로에 접근할 수 있도록 하는 안내판 설치가 필요하여 현장조사 후 11월 중 설치예정임(2014. 주민참여예산 활용) ,강남구,서울특별시 강남구 광평로10길 30-71(대모산공원) ,강남구청 공원녹지과,02-3423-6283,http://parks.seoul.go.kr/file/info/view.do?fIdx=1930,127.0809639,37.4796489,95.88547854953342,66.89485931396484,122.0263671875,55.13150787353516,0.5513150787353516,2.9446879770943287e-05,0.4611341561692168,0.46113415616921677,0.322802743382383,medium
탑골근린공원,1971.8.6 ,19599.7,원각사지10층석탑 팔각정 3.1운동기념탑 손병희선생 동상 한용운선생 기념비 우물 편의시설 ,소나무 느티나무 등 29종 9912주 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,종로구,서울특별시 종로구 종로 99,종로구청 도시녹지과,02-2148-2843,http://parks.seoul.go.kr/file/info/view.do?fIdx=1931,126.9882853,37.5710052,24.77908706665039,22.92717933654785,26.20108795166016,3.273908615112308,0.032739086151123,2.5335169526693903e-07,0.02043609683168486,0.020436096831684805,0.014305343787687965,easy
갈산근린공원,1971.8.6 ,138596.0,갈산정(정상) 1동 교통교육관 및 전시물 교통안전교육 체험장 어린이놀이터 멀티코트장 등 중심광장 전망대 각종 운동시설 ,,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,양천구,서울특별시 양천구 신정동 162-56,양천구청 공원녹지과,02-2620-3576,http://parks.seoul.go.kr/file/info/view.do?fIdx=1932,126.8689146,37.5082119,40.0633299085829,18.02326393127441,70.09339141845703,52.07012748718262,0.5207012748718262,1.7920836890959292e-06,0.4351178265578837,0.4351178265578837,0.30458301621562534,medium
천마근린공원,2002.10.30 ,185295.0,어린이안전공원 축구장 배드민턴장 체력단련장 ,소나무군락(3.6%) 밤나무군락(3.9%) 현사시군락(5%) 아카시아군락(11%) 잣나무조림지(26%) ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,송파구,서울특별시 송파구 마천동 산 1-1,송파구청 공원녹지과,02-400-0978,http://parks.seoul.go.kr/file/info/view.do?fIdx=1936,127.1586644,37.5005173,63.32665125528971,52.90535354614258,97.88660430908205,44.98125076293945,0.4498125076293945,2.395944862761161e-06,0.37487488704792277,0.37487488704792277,0.26241313971700475,medium
도곡근린공원,1977.7.9,254648.0,배드민턴장 약수터 화장실 정자 다목적 운동장 ,상수리나무 신갈나무 소나무 오리나무 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,강남구,서울특별시 강남구 도곡동 산31-1,강남구청 공원녹지과,02-3423-6248,http://parks.seoul.go.kr/file/info/view.do?fIdx=1937,127.0450338,37.4903127,64.87836244371202,27.115234375,91.21475219726562,64.09951782226562,0.6409951782226563,3.292743166305237e-06,0.5373464112107625,0.5373464112107627,0.3761434756704837,medium
도산근린공원,1997.8.6 ,29816.5,도산묘소 동상 도산기념관 화장실 그늘시렁 운동시설 ,은행나무 배롱나무 노각나무 화살나무 무궁화 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,강남구,서울특별시 강남구 도산대로45길 20(도산공원),강남구청 공원녹지과,02-3423-6244,http://parks.seoul.go.kr/file/info/view.do?fIdx=1938,127.0350296,37.5246752,20.65479066636827,17.19930648803711,23.2911434173584,6.091836929321289,0.0609183692932128,3.8546434948015424e-07,0.044383513549447313,0.044383513549447244,0.031068575123917943,easy
청량공원,1940.3.12 ,762642.0,어른신건강마당 진입광장 휴식광장 입구연못 파고라 조경수원 목교 전망테크 산림종합전시관 야외학습장 도서관 공연장 건강마당 ,소나무 단풍나무 밤나무 국수나무 등 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,성북구,서울특별시 성북구 화랑로18가길 50,성북구청 공원녹지과,02-2241-3683,http://parks.seoul.go.kr/file/info/view.do?fIdx=1939,127.0511145,37.6020055,110.03828260633682,77.63091278076172,133.6773376464844,56.046424865722685,0.5604642486572269,9.861574470078245e-06,0.4689093356738192,0.4689093356738192,0.3282394934440145,medium
초안산근린공원,1971.8.6 ,664905.0,잔디광장 계류 생태연못 녹지대 음수대 생활체육시설 산책로 등 ,소나무 잣나무 상수리나무 무궁화 화살나무 구절초 백리향 잔디 옥잠화 식생매트 등   ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,도봉구,서울특별시 도봉구 창동 산157,도봉구청 공원녹지과,02-2091-3754,http://parks.seoul.go.kr/file/info/view.do?fIdx=1940,127.0455446,37.648316,26.735717985365124,24.18768501281738,33.89138793945312,9.70370292663574,0.0970370292663573,8.597744847805419e-06,0.07507799918638437,0.07507799918638429,0.05255717875392338,easy
